Order_ID,Order_Datetime,Branch,Customer_ID,Item_Name,Order_Type,Quantity,Unit_Price,Total_Amount
ORD07638,2025-12-11 13:17:00,Chi nhánh Tân Bình,2153,Trà sữa trân châu,GrabFood,3,40000,120000
ORD02227,2025-12-11 13:38:00,Chi nhánh Quận 1,2032,Trà đào cam sả,Mang đi,2,35000,70000
ORD06968,2025-12-11 13:56:00,Chi nhánh Gò Vấp,2332,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD08334,2025-12-11 14:10:00,Chi nhánh Quận 1,2629,Bánh mì chả lụa,ShopeeFood,4,20000,80000
ORD05545,2025-12-11 14:21:00,Chi nhánh Quận 1,2511,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD08982,2025-12-11 14:27:00,Chi nhánh Tân Bình,2933,Bánh mì chả lụa,GrabFood,4,20000,80000
ORD07225,2025-12-11 14:33:00,Chi nhánh Gò Vấp,2884,Bạc xỉu,ShopeeFood,4,25000,100000
ORD08202,2025-12-11 15:09:00,Chi nhánh Tân Bình,2565,Cà phê sữa đá,ShopeeFood,1,25000,25000
ORD06576,2025-12-11 15:43:00,Chi nhánh Tân Bình,1384,Bạc xỉu,GrabFood,1,25000,25000
ORD03747,2025-12-11 15:44:00,Chi nhánh Quận 1,2709,Bạc xỉu,GrabFood,4,25000,100000
ORD03893,2025-12-11 16:08:00,Chi nhánh Quận 7,2147,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD01511,2025-12-11 16:32:00,Chi nhánh Gò Vấp,2656,Cà phê sữa đá,GrabFood,4,25000,100000
ORD03280,2025-12-11 17:40:00,Chi nhánh Gò Vấp,1959,Trà sữa trân châu,Dùng tại quán,4,40000,160000
ORD01180,2025-12-11 17:41:00,Chi nhánh Gò Vấp,1465,Trà sữa trân châu,GrabFood,3,40000,120000
ORD05164,2025-12-11 17:51:00,Chi nhánh Quận 1,2866,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD09010,2025-12-11 18:02:00,Chi nhánh Tân Bình,1758,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD09158,2025-12-11 18:19:00,Chi nhánh Gò Vấp,2624,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD05940,2025-12-11 18:54:00,Chi nhánh Gò Vấp,2509,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD02388,2025-12-11 19:10:00,Chi nhánh Quận 1,1789,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD02403,2025-12-11 19:22:00,Chi nhánh Quận 7,2260,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD06935,2025-12-11 19:24:00,Chi nhánh Quận 7,2048,Nước ép dưa hấu,Mang đi,4,45000,180000
ORD06246,2025-12-11 19:26:00,Chi nhánh Quận 1,2242,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD00940,2025-12-11 19:31:00,Chi nhánh Quận 1,2101,Trà đào cam sả,GrabFood,4,35000,140000
ORD01134,2025-12-11 19:43:00,Chi nhánh Gò Vấp,2994,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD01311,2025-12-11 19:57:00,Chi nhánh Quận 7,2322,Bạc xỉu,Mang đi,2,25000,50000
ORD06972,2025-12-11 20:16:00,Chi nhánh Quận 7,1982,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD04757,2025-12-11 20:52:00,Chi nhánh Tân Bình,1898,Bánh mì chả lụa,Dùng tại quán,4,20000,80000
ORD03359,2025-12-11 21:50:00,Chi nhánh Quận 1,2678,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD02409,2025-12-11 22:00:00,Chi nhánh Quận 1,1241,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD02382,2025-12-11 22:13:00,Chi nhánh Quận 7,1919,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD00833,2025-12-11 22:26:00,Chi nhánh Tân Bình,1027,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD02629,2025-12-11 22:37:00,Chi nhánh Quận 1,2386,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD03743,2025-12-11 22:47:00,Chi nhánh Quận 1,1639,Cà phê sữa đá,Mang đi,3,25000,75000
ORD06700,2025-12-12 07:00:00,Chi nhánh Quận 1,2108,Bánh mì chả lụa,Dùng tại quán,1,20000,20000
ORD07955,2025-12-12 07:12:00,Chi nhánh Quận 1,1638,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD06095,2025-12-12 07:52:00,Chi nhánh Tân Bình,2396,Bạc xỉu,ShopeeFood,3,25000,75000
ORD02384,2025-12-12 07:55:00,Chi nhánh Quận 7,1541,Bạc xỉu,Mang đi,3,25000,75000
ORD08156,2025-12-12 08:06:00,Chi nhánh Quận 1,1350,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD00409,2025-12-12 08:37:00,Chi nhánh Quận 1,2878,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD02998,2025-12-12 08:43:00,Chi nhánh Tân Bình,1966,Bạc xỉu,Mang đi,1,25000,25000
ORD09348,2025-12-12 09:23:00,Chi nhánh Quận 1,2735,Trà đào cam sả,Mang đi,3,35000,105000
ORD02381,2025-12-12 09:31:00,Chi nhánh Quận 1,2059,Bánh mì chả lụa,GrabFood,3,20000,60000
ORD05544,2025-12-12 10:17:00,Chi nhánh Quận 1,2059,Cà phê sữa đá,GrabFood,2,25000,50000
ORD01082,2025-12-12 10:22:00,Chi nhánh Tân Bình,1263,Bánh mì chả lụa,ShopeeFood,1,20000,20000
ORD05217,2025-12-12 10:54:00,Chi nhánh Quận 1,2035,Trà đào cam sả,Mang đi,1,35000,35000
ORD06071,2025-12-12 11:13:00,Chi nhánh Quận 1,2649,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD01400,2025-12-12 11:14:00,Chi nhánh Quận 1,2456,Trà đào cam sả,GrabFood,4,35000,140000
ORD06243,2025-12-12 11:25:00,Chi nhánh Quận 1,2696,Bạc xỉu,ShopeeFood,4,25000,100000
ORD08098,2025-12-12 11:37:00,Chi nhánh Gò Vấp,1160,Nước ép dưa hấu,Mang đi,2,45000,90000
ORD07701,2025-12-12 11:38:00,Chi nhánh Quận 1,2569,Cà phê sữa đá,Mang đi,1,25000,25000
ORD02350,2025-12-12 11:51:00,Chi nhánh Tân Bình,1785,Bạc xỉu,GrabFood,1,25000,25000
ORD09734,2025-12-12 11:52:00,Chi nhánh Gò Vấp,1555,Trà đào cam sả,Dùng tại quán,1,35000,35000
ORD05320,2025-12-12 12:15:00,Chi nhánh Quận 7,1380,Bạc xỉu,GrabFood,3,25000,75000
ORD06112,2025-12-12 12:15:00,Chi nhánh Tân Bình,2708,Trà sữa trân châu,GrabFood,2,40000,80000
ORD07676,2025-12-12 12:26:00,Chi nhánh Tân Bình,2053,Bạc xỉu,GrabFood,2,25000,50000
ORD02554,2025-12-12 12:29:00,Chi nhánh Gò Vấp,1641,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD05222,2025-12-12 12:39:00,Chi nhánh Gò Vấp,1982,Trà sữa trân châu,ShopeeFood,3,40000,120000
ORD00170,2025-12-12 12:54:00,Chi nhánh Gò Vấp,1754,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD03886,2025-12-12 13:04:00,Chi nhánh Tân Bình,2497,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD07191,2025-12-12 13:10:00,Chi nhánh Tân Bình,1722,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD08356,2025-12-12 13:10:00,Chi nhánh Quận 1,2217,Bạc xỉu,ShopeeFood,2,25000,50000
ORD08001,2025-12-12 13:31:00,Chi nhánh Quận 1,2340,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD07994,2025-12-12 13:32:00,Chi nhánh Quận 1,1582,Bạc xỉu,Mang đi,1,25000,25000
ORD05064,2025-12-12 13:54:00,Chi nhánh Quận 1,1406,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD08445,2025-12-12 14:10:00,Chi nhánh Quận 7,2662,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD06283,2025-12-12 14:29:00,Chi nhánh Quận 7,2640,Cà phê sữa đá,GrabFood,1,25000,25000
ORD05376,2025-12-12 14:47:00,Chi nhánh Quận 1,1699,Trà sữa trân châu,GrabFood,4,40000,160000
ORD01544,2025-12-12 14:53:00,Chi nhánh Quận 7,2071,Bạc xỉu,Mang đi,3,25000,75000
ORD08185,2025-12-12 14:54:00,Chi nhánh Quận 7,2504,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD06923,2025-12-12 15:28:00,Chi nhánh Quận 7,1440,Bánh mì chả lụa,ShopeeFood,1,20000,20000
ORD06930,2025-12-12 16:33:00,Chi nhánh Quận 1,1671,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD03285,2025-12-12 16:40:00,Chi nhánh Gò Vấp,2439,Trà đào cam sả,GrabFood,4,35000,140000
ORD08115,2025-12-12 16:47:00,Chi nhánh Quận 1,2344,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD06267,2025-12-12 17:05:00,Chi nhánh Quận 1,2342,Cà phê sữa đá,Mang đi,1,25000,25000
ORD04766,2025-12-12 17:09:00,Chi nhánh Quận 7,1486,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD08832,2025-12-12 17:09:00,Chi nhánh Quận 1,2232,Bạc xỉu,ShopeeFood,2,25000,50000
ORD07964,2025-12-12 17:28:00,Chi nhánh Gò Vấp,2493,Trà sữa trân châu,ShopeeFood,4,40000,160000
ORD06386,2025-12-12 18:18:00,Chi nhánh Quận 7,1758,Trà đào cam sả,GrabFood,1,35000,35000
ORD06419,2025-12-12 19:12:00,Chi nhánh Tân Bình,2633,Trà đào cam sả,GrabFood,4,35000,140000
ORD06442,2025-12-12 19:13:00,Chi nhánh Quận 1,1103,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD01355,2025-12-12 19:33:00,Chi nhánh Quận 7,2968,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD02257,2025-12-12 19:55:00,Chi nhánh Quận 7,2046,Cà phê sữa đá,ShopeeFood,2,25000,50000
ORD02249,2025-12-12 20:41:00,Chi nhánh Tân Bình,1996,Trà đào cam sả,ShopeeFood,1,35000,35000
ORD03073,2025-12-12 20:48:00,Chi nhánh Gò Vấp,1340,Trà đào cam sả,Mang đi,4,35000,140000
ORD05942,2025-12-12 21:24:00,Chi nhánh Quận 1,2382,Trà sữa trân châu,Mang đi,1,40000,40000
ORD00656,2025-12-12 21:25:00,Chi nhánh Gò Vấp,2419,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD01012,2025-12-12 21:38:00,Chi nhánh Quận 7,2905,Trà sữa trân châu,GrabFood,4,40000,160000
ORD08089,2025-12-12 21:51:00,Chi nhánh Quận 1,2381,Bạc xỉu,Mang đi,4,25000,100000
ORD05616,2025-12-12 22:12:00,Chi nhánh Tân Bình,2442,Cà phê sữa đá,GrabFood,2,25000,50000
ORD03113,2025-12-12 22:49:00,Chi nhánh Quận 1,1488,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD01855,2025-12-12 22:54:00,Chi nhánh Quận 7,1283,Cà phê sữa đá,Mang đi,1,25000,25000
ORD02685,2025-12-12 22:56:00,Chi nhánh Quận 1,1922,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD01393,2025-12-13 07:14:00,Chi nhánh Tân Bình,2741,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD03784,2025-12-13 07:16:00,Chi nhánh Quận 1,1016,Bánh mì chả lụa,ShopeeFood,3,20000,60000
ORD01366,2025-12-13 07:19:00,Chi nhánh Quận 1,2979,Bánh mì chả lụa,ShopeeFood,2,20000,40000
ORD06372,2025-12-13 07:41:00,Chi nhánh Quận 1,2797,Bạc xỉu,GrabFood,2,25000,50000
ORD03502,2025-12-13 08:13:00,Chi nhánh Tân Bình,2801,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD08682,2025-12-13 08:14:00,Chi nhánh Tân Bình,1915,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD06510,2025-12-13 09:12:00,Chi nhánh Quận 1,2518,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD02997,2025-12-13 09:17:00,Chi nhánh Tân Bình,2812,Bạc xỉu,GrabFood,2,25000,50000
ORD05636,2025-12-13 09:21:00,Chi nhánh Quận 1,1026,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD07905,2025-12-13 09:51:00,Chi nhánh Gò Vấp,2485,Bánh mì chả lụa,Mang đi,4,20000,80000
ORD07208,2025-12-13 10:36:00,Chi nhánh Gò Vấp,1497,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD03071,2025-12-13 11:06:00,Chi nhánh Quận 7,1292,Bạc xỉu,GrabFood,1,25000,25000
ORD03742,2025-12-13 11:26:00,Chi nhánh Gò Vấp,2184,Nước ép dưa hấu,Mang đi,2,45000,90000
ORD04438,2025-12-13 11:45:00,Chi nhánh Quận 1,2831,Cà phê sữa đá,GrabFood,1,25000,25000
ORD09788,2025-12-13 11:58:00,Chi nhánh Quận 1,1567,Bạc xỉu,Mang đi,4,25000,100000
ORD05739,2025-12-13 12:04:00,Chi nhánh Quận 1,1943,Bánh mì chả lụa,Dùng tại quán,3,20000,60000
ORD05056,2025-12-13 12:05:00,Chi nhánh Gò Vấp,1265,Bạc xỉu,GrabFood,1,25000,25000
ORD06792,2025-12-13 12:20:00,Chi nhánh Quận 7,1122,Bạc xỉu,Dùng tại quán,4,25000,100000
ORD07078,2025-12-13 12:36:00,Chi nhánh Quận 7,2054,Cà phê sữa đá,Mang đi,4,25000,100000
ORD03844,2025-12-13 12:37:00,Chi nhánh Gò Vấp,1810,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD09713,2025-12-13 14:06:00,Chi nhánh Tân Bình,1872,Cà phê sữa đá,ShopeeFood,3,25000,75000
ORD07926,2025-12-13 14:07:00,Chi nhánh Quận 1,2222,Bánh mì chả lụa,Dùng tại quán,4,20000,80000
ORD04449,2025-12-13 14:17:00,Chi nhánh Quận 1,1626,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD06341,2025-12-13 14:31:00,Chi nhánh Gò Vấp,2667,Trà sữa trân châu,GrabFood,2,40000,80000
ORD02926,2025-12-13 15:23:00,Chi nhánh Quận 7,1617,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD07565,2025-12-13 15:24:00,Chi nhánh Quận 7,2211,Trà đào cam sả,GrabFood,2,35000,70000
ORD04720,2025-12-13 15:37:00,Chi nhánh Quận 1,1205,Trà sữa trân châu,GrabFood,1,40000,40000
ORD05510,2025-12-13 16:37:00,Chi nhánh Quận 1,1237,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD01490,2025-12-13 16:54:00,Chi nhánh Quận 7,1607,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD06420,2025-12-13 17:00:00,Chi nhánh Quận 7,1712,Trà sữa trân châu,Mang đi,1,40000,40000
ORD09071,2025-12-13 17:13:00,Chi nhánh Quận 1,1291,Bạc xỉu,GrabFood,2,25000,50000
ORD03625,2025-12-13 17:53:00,Chi nhánh Tân Bình,2736,Trà đào cam sả,Mang đi,1,35000,35000
ORD09318,2025-12-13 18:13:00,Chi nhánh Gò Vấp,2059,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD00564,2025-12-13 18:23:00,Chi nhánh Tân Bình,1216,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD01435,2025-12-13 18:25:00,Chi nhánh Tân Bình,2528,Bạc xỉu,ShopeeFood,3,25000,75000
ORD03518,2025-12-13 18:35:00,Chi nhánh Quận 7,1292,Bạc xỉu,Mang đi,3,25000,75000
ORD04602,2025-12-13 18:38:00,Chi nhánh Tân Bình,1999,Trà đào cam sả,GrabFood,3,35000,105000
ORD06896,2025-12-13 19:44:00,Chi nhánh Tân Bình,2743,Trà đào cam sả,Mang đi,4,35000,140000
ORD03603,2025-12-13 20:11:00,Chi nhánh Quận 1,2341,Bạc xỉu,ShopeeFood,1,25000,25000
ORD01738,2025-12-13 20:47:00,Chi nhánh Quận 1,1382,Bạc xỉu,ShopeeFood,1,25000,25000
ORD04254,2025-12-13 21:07:00,Chi nhánh Quận 7,2484,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD06566,2025-12-13 21:36:00,Chi nhánh Quận 1,1681,Bánh mì chả lụa,ShopeeFood,3,20000,60000
ORD01098,2025-12-13 21:43:00,Chi nhánh Quận 1,2272,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD01727,2025-12-13 22:17:00,Chi nhánh Tân Bình,2519,Trà sữa trân châu,Mang đi,3,40000,120000
ORD02304,2025-12-13 22:27:00,Chi nhánh Quận 1,2869,Bạc xỉu,GrabFood,4,25000,100000
ORD03582,2025-12-13 22:45:00,Chi nhánh Tân Bình,1088,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD05515,2025-12-14 07:03:00,Chi nhánh Quận 7,2743,Bạc xỉu,ShopeeFood,4,25000,100000
ORD06383,2025-12-14 07:07:00,Chi nhánh Quận 1,1360,Trà sữa trân châu,GrabFood,3,40000,120000
ORD02566,2025-12-14 07:12:00,Chi nhánh Tân Bình,2001,Bạc xỉu,Mang đi,3,25000,75000
ORD01675,2025-12-14 07:17:00,Chi nhánh Tân Bình,1492,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD04321,2025-12-14 07:32:00,Chi nhánh Quận 1,1844,Cà phê sữa đá,GrabFood,2,25000,50000
ORD01778,2025-12-14 08:39:00,Chi nhánh Quận 1,2430,Trà sữa trân châu,GrabFood,2,40000,80000
ORD07880,2025-12-14 08:43:00,Chi nhánh Gò Vấp,2179,Cà phê sữa đá,Mang đi,3,25000,75000
ORD01471,2025-12-14 09:17:00,Chi nhánh Quận 1,2360,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD04372,2025-12-14 09:29:00,Chi nhánh Gò Vấp,1472,Trà đào cam sả,GrabFood,2,35000,70000
ORD06577,2025-12-14 09:47:00,Chi nhánh Quận 7,1008,Trà sữa trân châu,GrabFood,4,40000,160000
ORD01737,2025-12-14 09:56:00,Chi nhánh Tân Bình,1784,Cà phê sữa đá,GrabFood,2,25000,50000
ORD09827,2025-12-14 10:30:00,Chi nhánh Gò Vấp,1692,Cà phê sữa đá,GrabFood,2,25000,50000
ORD06297,2025-12-14 10:36:00,Chi nhánh Quận 7,2990,Bánh mì chả lụa,Dùng tại quán,1,20000,20000
ORD02652,2025-12-14 10:41:00,Chi nhánh Quận 1,1442,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD05382,2025-12-14 10:51:00,Chi nhánh Quận 1,1327,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD06879,2025-12-14 11:54:00,Chi nhánh Quận 1,1010,Bạc xỉu,ShopeeFood,4,25000,100000
ORD07556,2025-12-14 13:28:00,Chi nhánh Quận 7,1847,Trà đào cam sả,GrabFood,4,35000,140000
ORD01955,2025-12-14 14:10:00,Chi nhánh Quận 7,1887,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD01662,2025-12-14 14:21:00,Chi nhánh Quận 1,1176,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD08066,2025-12-14 14:46:00,Chi nhánh Quận 7,2665,Cà phê sữa đá,Mang đi,2,25000,50000
ORD01837,2025-12-14 14:47:00,Chi nhánh Quận 7,2976,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD05920,2025-12-14 15:25:00,Chi nhánh Quận 7,1761,Bạc xỉu,Dùng tại quán,4,25000,100000
ORD05039,2025-12-14 15:44:00,Chi nhánh Quận 7,2789,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD09606,2025-12-14 15:50:00,Chi nhánh Gò Vấp,2542,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD02507,2025-12-14 16:32:00,Chi nhánh Quận 1,1937,Trà sữa trân châu,GrabFood,1,40000,40000
ORD04478,2025-12-14 16:47:00,Chi nhánh Gò Vấp,2014,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD04831,2025-12-14 17:08:00,Chi nhánh Tân Bình,2804,Trà sữa trân châu,Mang đi,4,40000,160000
ORD05111,2025-12-14 17:20:00,Chi nhánh Gò Vấp,2701,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD08287,2025-12-14 17:53:00,Chi nhánh Quận 1,2880,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD01808,2025-12-14 18:25:00,Chi nhánh Quận 7,2753,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD05938,2025-12-14 18:36:00,Chi nhánh Tân Bình,1029,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD03172,2025-12-14 18:51:00,Chi nhánh Quận 1,2266,Bánh mì chả lụa,Mang đi,4,20000,80000
ORD04076,2025-12-14 18:57:00,Chi nhánh Quận 7,2075,Trà đào cam sả,GrabFood,4,35000,140000
ORD04123,2025-12-14 19:00:00,Chi nhánh Quận 7,1352,Trà sữa trân châu,Mang đi,3,40000,120000
ORD07061,2025-12-14 19:15:00,Chi nhánh Gò Vấp,2045,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD05557,2025-12-14 19:18:00,Chi nhánh Quận 1,1660,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD09543,2025-12-14 19:28:00,Chi nhánh Quận 1,2566,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD06901,2025-12-14 19:33:00,Chi nhánh Quận 1,2784,Bánh mì chả lụa,Dùng tại quán,3,20000,60000
ORD08407,2025-12-14 19:42:00,Chi nhánh Tân Bình,2581,Trà đào cam sả,ShopeeFood,1,35000,35000
ORD04260,2025-12-14 19:43:00,Chi nhánh Gò Vấp,1363,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD00069,2025-12-14 19:54:00,Chi nhánh Quận 1,1095,Trà đào cam sả,Mang đi,2,35000,70000
ORD09965,2025-12-14 19:57:00,Chi nhánh Gò Vấp,1871,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD08482,2025-12-14 20:01:00,Chi nhánh Quận 1,2661,Cà phê sữa đá,Mang đi,2,25000,50000
ORD08799,2025-12-14 20:45:00,Chi nhánh Tân Bình,2030,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD00205,2025-12-14 20:54:00,Chi nhánh Tân Bình,2737,Cà phê sữa đá,Mang đi,4,25000,100000
ORD09430,2025-12-14 20:58:00,Chi nhánh Quận 7,2714,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD07014,2025-12-14 21:01:00,Chi nhánh Gò Vấp,1960,Bạc xỉu,Mang đi,1,25000,25000
ORD02180,2025-12-14 21:38:00,Chi nhánh Tân Bình,2944,Trà đào cam sả,GrabFood,2,35000,70000
ORD06916,2025-12-14 21:41:00,Chi nhánh Gò Vấp,2264,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD05396,2025-12-14 22:01:00,Chi nhánh Quận 1,1588,Bạc xỉu,ShopeeFood,4,25000,100000
ORD08924,2025-12-14 22:11:00,Chi nhánh Gò Vấp,2375,Nước ép dưa hấu,ShopeeFood,1,45000,45000
ORD08012,2025-12-14 22:47:00,Chi nhánh Quận 7,2728,Bạc xỉu,Mang đi,2,25000,50000
ORD03446,2025-12-14 22:58:00,Chi nhánh Tân Bình,1542,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD07028,2025-12-15 07:08:00,Chi nhánh Gò Vấp,2852,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD04957,2025-12-15 07:39:00,Chi nhánh Gò Vấp,2749,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD09449,2025-12-15 08:23:00,Chi nhánh Quận 7,1241,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD09944,2025-12-15 09:00:00,Chi nhánh Quận 7,2289,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD01219,2025-12-15 10:09:00,Chi nhánh Gò Vấp,2349,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD00793,2025-12-15 10:10:00,Chi nhánh Quận 1,2990,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD02656,2025-12-15 10:15:00,Chi nhánh Quận 1,1143,Bạc xỉu,Mang đi,3,25000,75000
ORD00139,2025-12-15 10:16:00,Chi nhánh Quận 1,1730,Trà sữa trân châu,GrabFood,3,40000,120000
ORD02394,2025-12-15 10:18:00,Chi nhánh Gò Vấp,2046,Bạc xỉu,ShopeeFood,4,25000,100000
ORD03933,2025-12-15 10:56:00,Chi nhánh Quận 7,2621,Bánh mì chả lụa,ShopeeFood,2,20000,40000
ORD08538,2025-12-15 11:10:00,Chi nhánh Quận 1,2312,Bạc xỉu,GrabFood,2,25000,50000
ORD07437,2025-12-15 11:22:00,Chi nhánh Quận 1,1974,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD00629,2025-12-15 11:32:00,Chi nhánh Quận 7,2080,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD03416,2025-12-15 11:44:00,Chi nhánh Tân Bình,2785,Cà phê sữa đá,Mang đi,4,25000,100000
ORD07021,2025-12-15 11:55:00,Chi nhánh Quận 7,1100,Bạc xỉu,Mang đi,3,25000,75000
ORD05880,2025-12-15 12:00:00,Chi nhánh Gò Vấp,1604,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD01313,2025-12-15 12:22:00,Chi nhánh Quận 1,1537,Trà đào cam sả,Mang đi,1,35000,35000
ORD04872,2025-12-15 12:54:00,Chi nhánh Quận 7,2572,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD09672,2025-12-15 13:01:00,Chi nhánh Gò Vấp,2891,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD09707,2025-12-15 14:06:00,Chi nhánh Quận 7,2889,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD02799,2025-12-15 14:28:00,Chi nhánh Quận 1,2071,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD09660,2025-12-15 14:59:00,Chi nhánh Gò Vấp,1610,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD00291,2025-12-15 14:59:00,Chi nhánh Gò Vấp,2319,Nước ép dưa hấu,Dùng tại quán,1,45000,45000
ORD02545,2025-12-15 15:49:00,Chi nhánh Quận 7,1117,Trà đào cam sả,Dùng tại quán,1,35000,35000
ORD05607,2025-12-15 16:30:00,Chi nhánh Tân Bình,1761,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD08002,2025-12-15 16:35:00,Chi nhánh Quận 1,2917,Bạc xỉu,Dùng tại quán,3,25000,75000
ORD06179,2025-12-15 16:37:00,Chi nhánh Tân Bình,1166,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD06498,2025-12-15 16:39:00,Chi nhánh Quận 1,1355,Trà đào cam sả,Dùng tại quán,3,35000,105000
ORD01643,2025-12-15 16:47:00,Chi nhánh Tân Bình,1659,Bạc xỉu,ShopeeFood,4,25000,100000
ORD01477,2025-12-15 16:50:00,Chi nhánh Gò Vấp,2826,Bạc xỉu,GrabFood,3,25000,75000
ORD04010,2025-12-15 17:02:00,Chi nhánh Tân Bình,2388,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD07549,2025-12-15 17:05:00,Chi nhánh Quận 1,1820,Bánh mì chả lụa,Dùng tại quán,3,20000,60000
